Longitude,Latitude,Community,IncorporationType,AreaType,Population,Source,Year
-145.3053,61.955,Copper Center,Unincorporated CDP,Community,312,DCCED Commissioner Certified,2017
-166.3870533,60.1016582,Nunivak Island,Unincorporated,Place of Interest,0,The main population center of Nunivak Island is the village of Mekoryuk.,2017
-164.1793005,62.9450601400001,Chuloonawick,Locality,Place of Interest,0,Chuloonawick is a summer fish camp for Emmonak residents. Population data is not available.,2017
-170.4840268,63.6929776000001,Savoonga,2nd Class City,Community,758,DCCED Commissioner Certified,2017
-143.6128541,70.1266124700001,Kaktovik,2nd Class City,Community,262,DCCED Commissioner Certified,2017
-154.4366825,57.56248915,Karluk,CDP,Community,29,DCCED Commissioner Certified,2017
-144.6018116,63.67518647,Dry Creek,Unincorporated CDP,Community,90,DCCED Commissioner Certified,2017
-151.5083559,66.92186904,Bettles,2nd Class City,Community,9,DCCED Commissioner Certified,2017
-150.2337668,62.31623367,Trapper Creek,CDP,Community,433,DCCED Commissioner Certified,2017
-145.527782,62.1126684500001,Glennallen,Unincorporated CDP,Community,465,DCCED Commissioner Certified,2017
-164.5071352,60.8188798400001,Mertarvik,Unincorporated CDP,Place of Interest,0,DCCED Commissioner Certified,2017
-160.0322305,70.63853949,Wainwright,2nd Class City,Community,557,DCCED Commissioner Certified,2017
-148.8953863,63.39242527,Cantwell,CDP,Community,191,DCCED Commissioner Certified,2017
-158.724932,64.3265639300001,Kaltag,2nd Class City,Community,161,DCCED Commissioner Certified,2017
-149.1453354,61.64000731,Farm Loop,CDP,Place of Interest,1230,DCCED Commissioner Certified,2017
-142.9877619,63.3358964400001,Tok,Unincorporated CDP,Community,1223,DCCED Commissioner Certified,2017
-148.8481138,63.85383025,Suntrana,Locality,Place of Interest,0,Population is counted as part of the Denali Borough.,2017
-132.134714,56.17834671,Thom's Place,Locality,Place of Interest,0,Thom's Place is currently uninhabited.,2017
-142.1008192,67.14753403,Canyon Village,Unincorporated,Place of Interest,0,Canyon Village is currently uninhabited. (ANVSA July 2017 Estimate),2017
-158.5377611,56.31042481,Chignik Lagoon,CDP,Community,85,DCCED Commissioner Certified,2017
-166.7342719,68.34808223,Point Hope,2nd Class City,Community,711,DCCED Commissioner Certified,2017
-144.6390726,65.4830449,Circle Hot Springs,Locality,Place of Interest,0,Population is counted as part of the Yukon-Koyukuk Census Area.,2017
-161.2300017,60.90749213,Akiak,2nd Class City,Community,394,DCCED Commissioner Certified,2017
-162.2645069,64.61655211,Elim,2nd Class City,Community,369,DCCED Commissioner Certified,2017
-149.1157308,64.0170859300001,Ferry,CDP,Place of Interest,28,DCCED Commissioner Certified,2017
-133.9447988,56.9744498800001,Kake,1st Class City,Community,604,DCCED Commissioner Certified,2017
-135.3611485,59.48035687,Dyea,Locality,Place of Interest,0,Population is counted as part of the Municipality of Skagway.,2017
-170.2812243,63.43491341,Saint Lawrence Island,Unincorporated,Place of Interest,0,"St. Lawrence Island has two second class cities, Gambell and Savoonga where most people live.",2017
-146.3550808,61.13023788,Valdez,Home Rule City,Community,3937,DCCED Commissioner Certified,2017
-164.4416284,64.5605626500001,Solomon,Unincorporated,Place of Interest,0,This is an abandoned native village that is no longer populated. (ANVSA July 2017 Estimate),2017
-158.0956505,62.54422249,Iditarod,Unincorporated,Place of Interest,0,Iditarod is currently uninhabited.,2017
-148.6859726,60.7722882300001,Whittier,2nd Class City,Community,244,DCCED Commissioner Certified,2017
-130.0255142,55.9157523000001,Hyder,Unincorporated CDP,Community,90,DCCED Commissioner Certified,2017
-148.0123404,60.0655963200001,Chenega,Unincorporated CDP,Community,69,DCCED Commissioner Certified,2017
-153.7661592,56.86036577,Kaguyak,Locality,Place of Interest,0,Kaguyak was an Alutiiq village and is now used as a fish camp. It is not inhabited year round.,2017
-148.9852036,60.8320999700001,Portage,Unincorporated CDP,Place of Interest,0,Population is counted as part of Anchorage.,2017
-149.4470242,61.4123162400001,Peters Creek,Locality,Place of Interest,0,Population is counted as part of Anchorage.,2017
-131.6373989,55.6028174200001,Loring,CDP,Place of Interest,2,DCCED Commissioner Certified,2017
-163.0367115,64.5423909500001,Golovin,2nd Class City,Community,172,DCCED Commissioner Certified,2017
-132.9777041,56.81669536,Kupreanof,2nd Class City,Community,21,DCCED Commissioner Certified,2017
-154.9061,59.7547000000001,Iliamna,CDP,Community,100,DCCED Commissioner Certified,2017
-153.2794001,63.38388646,Telida,Unincorporated,Place of Interest,2,2017 Department of Labor Estimates,2017
-145.8179463,66.2629693000001,Birch Creek,Unincorporated CDP,Community,21,DCCED Commissioner Certified,2017
-165.7735393,54.13431811,Akutan,2nd Class City,Community,993,DCCED Commissioner Certified,2017
-132.4039292,55.5396225600001,Kasaan,2nd Class City,Community,80,DCCED Commissioner Certified,2017
-151.5057845,66.92462485,Evansville,Unincorporated CDP,Place of Interest,10,DCCED Commissioner Certified,2017
-157.7027018,64.8817887800001,Koyukuk,2nd Class City,Community,95,DCCED Commissioner Certified,2017
-146.4218093,67.0167170700001,Venetie,Unincorporated CDP,Community,181,DCCED Commissioner Certified,2017
-132.6500231,55.4822323000001,Hollis,Unincorporated CDP,Community,128,DCCED Commissioner Certified,2017
-162.0881695,61.8814414300001,Marshall,2nd Class City,Community,449,DCCED Commissioner Certified,2017
-144.6981839,63.99574441,Healy Lake,Unincorporated CDP,Community,26,DCCED Commissioner Certified,2017
-151.649954,59.4743452800001,Seldovia Village,CDP,Community,180,DCCED Commissioner Certified,2017
-153.9814353,57.5370683300001,Larsen Bay,2nd Class City,Community,86,DCCED Commissioner Certified,2017
-150.6338845,61.49836623,Susitna,CDP,Community,12,DCCED Commissioner Certified,2017
-148.4788125,61.79624012,Chickaloon,CDP,Community,245,DCCED Commissioner Certified,2017
-133.3478063,57.46425365,Hobart Bay,CDP,Place of Interest,1,DCCED Commissioner Certified,2017
-161.1648736,64.9306613100001,Koyuk,2nd Class City,Community,342,DCCED Commissioner Certified,2017
-152.5037,57.7381,Kodiak Station,CDP,Place of Interest,1303,DCCED Commissioner Certified,2017
-143.3559974,63.3762792000001,Tanacross,Unincorporated CDP,Community,108,DCCED Commissioner Certified,2017
-144.8219354,65.57070889,Central,Unincorporated CDP,Community,88,DCCED Commissioner Certified,2017
-151.1433954,61.06808705,Tyonek,CDP,Community,191,DCCED Commissioner Certified,2017
-149.0268428,63.9048025500001,Lignite,Locality,Place of Interest,0,Population is counted as part of the Denali Borough.,2017
-142.9237002,61.43287967,McCarthy,Unincorporated CDP,Community,34,DCCED Commissioner Certified,2017
-165.2513918,60.5861689800001,Tununak,Unincorporated CDP,Community,362,DCCED Commissioner Certified,2017
-162.0312277,55.08749807,Belkofski,Locality,Place of Interest,0,"Belkofski is a summer fishing camp, used by King Cove residents. (ANVSA July 2017 Estimate)",2017
-134.4008708,58.2791882700001,Douglas,Locality,Place of Interest,5610,2017 Department of Labor Estimates,2017
-149.808407,60.4948727600001,Cooper Landing,CDP,Community,258,DCCED Commissioner Certified,2017
-147.0383883,64.8772855300001,Two Rivers,CDP,Community,652,DCCED Commissioner Certified,2017
-147.7260063,61.79346959,Glacier View,CDP,Community,238,DCCED Commissioner Certified,2017
-149.6208307,61.51685582,Knik-Fairview,CDP,Community,18897,DCCED Commissioner Certified,2017
-158.4630788,59.0393744300001,Dillingham,1st Class City,Community,2335,DCCED Commissioner Certified,2017
-133.6581577,55.9551227100001,Edna Bay,2nd Class City,Community,43,DCCED Commissioner Certified,2017
-157.5773328,57.5642993500001,Pilot Point,2nd Class City,Community,76,DCCED Commissioner Certified,2017
-158.7328441,61.53637174,Napaimute,Unincorporated,Place of Interest,2,2017 Department of Labor Estimates,2017
-145.2412838,66.5661669,Fort Yukon,2nd Class City,Community,563,DCCED Commissioner Certified,2017
-151.7411324,59.21271504,Portlock,Locality,Place of Interest,0,Population is counted as part of the Kenai Peninsula Borough.,2017
-135.8958758,59.40043417,Klukwan,Unincorporated CDP,Community,93,DCCED Commissioner Certified,2017
-132.99261,55.5286340000001,Klawock Lake,Unincorporated,Community,44,DCCED Commissioner Certified,2017
-151.6751012,60.04305213,Ninilchik,CDP,Community,851,DCCED Commissioner Certified,2017
-157.399544,57.51228753,Ugashik,CDP,Place of Interest,13,DCCED Commissioner Certified,2017
-158.4141558,56.3012632000001,Chignik,2nd Class City,Community,110,DCCED Commissioner Certified,2017
-151.5575,59.6761111000001,Diamond Ridge,CDP,Community,1199,DCCED Commissioner Certified,2017
-151.2013355,61.9677230600001,Skwentna,CDP,Place of Interest,36,DCCED Commissioner Certified,2017
-150.7622222,60.5019444000001,Funny River,CDP,Community,960,DCCED Commissioner Certified,2017
-166.1928612,60.38649408,Mekoryuk,2nd Class City,Community,223,DCCED Commissioner Certified,2018
-147.412615,64.80456701,Badger,CDP,Place of Interest,18910,DCCED Commissioner Certified,2018
-166.849516,65.2618559900001,Port Clarence,Unincorporated CDP,Place of Interest,0,DCCED Commissioner Certified,2018
-168.9517919,65.7583525100001,Diomede,2nd Class City,Community,99,DCCED Commissioner Certified,2018
-147.7605973,64.8898107300001,Farmers Loop,CDP,Place of Interest,4865,DCCED Commissioner Certified,2018
-158.4630788,59.0393744300001,Dillingham,1st Class City,Community,2382,DCCED Commissioner Certified,2018
-158.6190156,56.93007699,Port Heiden,2nd Class City,Community,119,DCCED Commissioner Certified,2018
-157.4235473,70.48213652,Atqasuk,2nd Class City,Community,261,DCCED Commissioner Certified,2018
-135.3116911,59.45573152,Skagway,1st Class Borough,Community,1088,DCCED Commissioner Certified,2018
-143.6128541,70.1266124700001,Kaktovik,2nd Class City,Community,246,DCCED Commissioner Certified,2018
-141.9336488,64.0726259100001,Chicken,Unincorporated CDP,Place of Interest,6,DCCED Commissioner Certified,2018
-151.1433954,61.06808705,Tyonek,CDP,Community,168,DCCED Commissioner Certified,2018
-141.9341786,62.9617709300001,Northway,Unincorporated CDP,Place of Interest,69,DCCED Commissioner Certified,2018
-147.8794672,64.9273104000001,Goldstream,CDP,Community,3625,DCCED Commissioner Certified,2018
-145.3018732,62.3018968100001,Gakona,Unincorporated CDP,Community,203,DCCED Commissioner Certified,2018
-149.1453354,61.64000731,Farm Loop,CDP,Place of Interest,1300,DCCED Commissioner Certified,2018
-163.7262756,62.08954141,Mountain Village,2nd Class City,Community,804,DCCED Commissioner Certified,2018
-162.6763556,60.3427841600001,Tuntutuliak,Unincorporated CDP,Community,466,DCCED Commissioner Certified,2018
-131.5733071,55.1260739100001,Metlakatla,Indian reservation organized under federal law,Community,1398,DCCED Commissioner Certified,2018
-136.3454861,58.19391484,Elfin Cove,Unincorporated CDP,Community,44,DCCED Commissioner Certified,2018
-168.8601835,52.9401089500001,Nikolski,Unincorporated CDP,Community,18,DCCED Commissioner Certified,2018
-144.947406,61.7374181000001,Kenny Lake,Unincorporated CDP,Community,296,DCCED Commissioner Certified,2018
-174.2001988,52.1978076400001,Atka,2nd Class City,Community,47,DCCED Commissioner Certified,2018
-157.3112886,59.4515508600001,New Stuyahok,2nd Class City,Community,496,DCCED Commissioner Certified,2018
-151.065852,60.4904472100001,Soldotna,Home Rule City,Community,4327,DCCED Commissioner Certified,2018
-133.1510826,55.4760442100001,Craig,1st Class City,Community,1095,DCCED Commissioner Certified,2018
-164.5298469,62.7769473800001,Emmonak,2nd Class City,Community,867,DCCED Commissioner Certified,2018
-150.3783562,61.0350394000001,Point Possession,CDP,Place of Interest,46,DCCED Commissioner Certified,2018
-160.0101102,66.60439151,Selawik,2nd Class City,Community,845,DCCED Commissioner Certified,2018
-142.9237002,61.43287967,McCarthy,Unincorporated CDP,Community,33,DCCED Commissioner Certified,2018
-164.8520039,62.5310651300001,Nunam Iqua,2nd Class City,Community,225,DCCED Commissioner Certified,2018
-161.1943563,64.3545557,Shaktoolik,2nd Class City,Community,275,DCCED Commissioner Certified,2018
-163.0091377,69.7431228900001,Point Lay,CDP,Community,287,DCCED Commissioner Certified,2018
-147.7592394,64.81107438,South Van Horn,CDP,Place of Interest,555,DCCED Commissioner Certified,2018
-157.399544,57.51228753,Ugashik,CDP,Place of Interest,11,DCCED Commissioner Certified,2018
-154.9061,59.7547000000001,Iliamna,CDP,Community,102,DCCED Commissioner Certified,2018
-143.3559974,63.3762792000001,Tanacross,Unincorporated CDP,Community,116,DCCED Commissioner Certified,2018
-161.0468258,66.83334504,Noorvik,2nd Class City,Community,629,DCCED Commissioner Certified,2018
-149.1157308,64.0170859300001,Ferry,CDP,Place of Interest,30,DCCED Commissioner Certified,2018
-151.3195796,60.36911853,Cohoe,CDP,Community,1530,DCCED Commissioner Certified,2018
-163.1576184,59.8770966700001,Kwigillingok,Unincorporated CDP,Community,381,DCCED Commissioner Certified,2018
-149.4392242,60.10312795,Seward,Home Rule City,Community,2584,DCCED Commissioner Certified,2018
-151.6751012,60.04305213,Ninilchik,CDP,Community,854,DCCED Commissioner Certified,2018
-149.8191587,61.5522787300001,Big Lake,CDP,Community,3771,DCCED Commissioner Certified,2018
-149.1907816,64.34335795,Anderson,2nd Class City,Community,269,DCCED Commissioner Certified,2018
-149.0354355,61.54162777,Butte,CDP,Community,3624,DCCED Commissioner Certified,2018
-152.3974812,57.7930013600001,Kodiak,Home Rule City,Community,5942,DCCED Commissioner Certified,2018
-164.2803406,60.1580149500001,Chefornak,2nd Class City,Community,442,DCCED Commissioner Certified,2018
-146.5383,62.0494,Mendeltna,Unincorporated CDP,Community,32,DCCED Commissioner Certified,2018
-145.8345557,64.1472131900001,Big Delta,Unincorporated CDP,Place of Interest,502,DCCED Commissioner Certified,2018
-152.5822723,57.7055350000001,Womens Bay,CDP,Place of Interest,780,DCCED Commissioner Certified,2018
-143.9699392,62.7065704,Slana,Unincorporated CDP,Community,126,DCCED Commissioner Certified,2018
-160.9564605,61.09868491,Tuluksak,Unincorporated CDP,Community,365,DCCED Commissioner Certified,2018
-169.54528,56.6014257,Saint George,2nd Class City,Community,68,DCCED Commissioner Certified,2018
-152.8810386,58.0041020100001,Aleneva,CDP,Place of Interest,16,DCCED Commissioner Certified,2018
-151.0430362,61.1721485100001,Beluga,CDP,Place of Interest,19,DCCED Commissioner Certified,2018
-149.8948474,61.21627757,Anchorage,Unified Home Rule Borough,Community,295365,DCCED Commissioner Certified,2018
-159.5275949,61.5787638800001,Aniak,2nd Class City,Community,485,DCCED Commissioner Certified,2018
-155.9035402,59.32534731,Igiugig,CDP,Community,52,DCCED Commissioner Certified,2018
-160.3787911,59.0605115000001,Togiak,2nd Class City,Community,900,DCCED Commissioner Certified,2018
-152.8834419,57.86662239,Port Lions,2nd Class City,Community,142,DCCED Commissioner Certified,2018
-146.9772097,64.48242457,Salcha,CDP,Community,1019,DCCED Commissioner Certified,2018
-147.6183,64.9581000000001,Fox,CDP,Community,410,DCCED Commissioner Certified,2018
-162.2764121,60.8572982700001,Atmautluak,Unincorporated CDP,Community,328,DCCED Commissioner Certified,2018
-160.7919652,63.87663037,Unalakleet,2nd Class City,Community,722,DCCED Commissioner Certified,2018
-155.4370226,61.3553888800001,Lime Village,Unincorporated CDP,Community,15,DCCED Commissioner Certified,2018
-156.8823728,66.9077009200001,Kobuk,2nd Class City,Community,144,DCCED Commissioner Certified,2018
-164.5399655,67.7273868300001,Kivalina,2nd Class City,Community,442,DCCED Commissioner Certified,2018
-161.2018498,56.0012060400001,Nelson Lagoon,CDP,Community,32,DCCED Commissioner Certified,2018
-149.3682771,60.4864352800001,Moose Pass,CDP,Community,224,DCCED Commissioner Certified,2018
-134.4066397,58.2998397100001,Juneau,Unified Home Rule Borough,Community,32247,DCCED Commissioner Certified,2018
-142.5196993,63.13803253,Tetlin,Unincorporated CDP,Community,120,DCCED Commissioner Certified,2018
